"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal"
"20602","C09b - Year 6: Prevalence of overweight (including obesity)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","10-11 yrs","","","2019/20","28.8","27.9","29.8","27.3","30.4","2450","8505","","No significant change","Better","Better","20190000","",""
"93570","C10 - Percentage of physically active children and young people","","","E92000001","England","England","Persons","5-16 yrs","","","2020/21","44.63","43.84","45.43","","","","86828","","Cannot be calculated","Similar","Similar","20200000","New data",""
"93570","C10 - Percentage of physically active children and young people","E92000001","England","E12000008","South East region","Government Office Region","Persons","5-16 yrs","","","2020/21","45.4","44.24","46.56","","","","15749","","Cannot be calculated","Similar","Similar","20200000","New data",""
"93570","C10 - Percentage of physically active children and young people","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","5-16 yrs","","","2020/21","47.34","43.41","51.29","","","","695","","Cannot be calculated","Similar","Similar","20200000","New data",""
"90284","C11a - Hospital admissions caused by unintentional and deliberate injuries in children (aged 0-14 years)","","","E92000001","England","England","Persons","<15 yrs","","","2020/21","75.650419541506","75.1179565264368","76.1857195364117","74.812222466091","76.4951810607197","77273","10214484","","No significant change","Worse","Worse","20200000","New data",""
"90284","C11a - Hospital admissions caused by unintentional and deliberate injuries in children (aged 0-14 years)","E92000001","England","E12000008","South East region","Government Office Region","Persons","<15 yrs","","","2020/21","73.2268052670545","71.9457869064742","74.5492068420871","71.2082339065734","75.3096029039815","12215","1668105","","No significant change","Worse","Worse","20200000","New data",""
"90284","C11a - Hospital admissions caused by unintentional and deliberate injuries in children (aged 0-14 years)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","<15 yrs","","","2020/21","101.3019","96.3948","106.6716","93.5774","109.7444","1515","149553","","No significant change","Worse","Worse","20200000","New data",""
"90832","C11a - Hospital admissions caused by unintentional and deliberate injuries in children (aged 0-4 years)","","","E92000001","England","England","Persons","0-4 yrs","","","2020/21","108.682130005523","107.549805831449","109.82340485136","106.900995920221","110.483971041954","35207","3239447","","No significant change","Worse","Worse","20200000","New data",""
"90832","C11a - Hospital admissions caused by unintentional and deliberate injuries in children (aged 0-4 years)","E92000001","England","E12000008","South East region","Government Office Region","Persons","0-4 yrs","","","2020/21","103.207848487751","100.442566859216","106.029967775906","98.8742284098593","107.672840291073","5280","511589","","No significant change","Worse","Worse","20200000","New data",""
"90832","C11a - Hospital admissions caused by unintentional and deliberate injuries in children (aged 0-4 years)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","0-4 yrs","","","2020/21","151.9155","140.7902","163.6861","134.6676","170.6511","690","45420","","No significant change","Worse","Worse","20200000","New data",""
"90285","C11b - Hospital admissions caused by unintentional and deliberate injuries in young people (aged 15-24 years)","","","E92000001","England","England","Persons","15-24 yrs","","","2020/21","112.431058681533","111.622839383215","113.243676478416","111.158812269885","113.713482626631","74074","6588393","","No significant change","Worse","Worse","20200000","New data",""
"90285","C11b - Hospital admissions caused by unintentional and deliberate injuries in young people (aged 15-24 years)","E92000001","England","E12000008","South East region","Government Office Region","Persons","15-24 yrs","","","2020/21","130.808676384795","128.614252298514","133.011747705358","127.367241173111","134.295258712003","13655","1043891","","No significant change","Worse","Worse","20200000","New data",""
"90285","C11b - Hospital admissions caused by unintentional and deliberate injuries in young people (aged 15-24 years)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","15-24 yrs","","","2020/21","154.5671","146.3878","163.5954","141.6937","168.7583","1260","81518","","No significant change","Worse","Worse","20200000","New data",""
"92315","C12 - Percentage of looked after children whose emotional wellbeing is a cause for concern","","","E92000001","England","England","Persons","5-16 yrs","","","2019/20","37.39305632610155","36.882056433884436","37.90688412285564","","","12806","34247","","Cannot be calculated","Worse","Worse","20190000","",""
"92315","C12 - Percentage of looked after children whose emotional wellbeing is a cause for concern","E92000001","England","E12000008","South East region","Government Office Region","Persons","5-16 yrs","","","2019/20","39.54493742889647","38.10912912617991","40.99900630895398","","","1738","4395","","Cannot be calculated","Worse","Worse","20190000","",""
"92315","C12 - Percentage of looked after children whose emotional wellbeing is a cause for concern","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","5-16 yrs","","","2019/20","47.138","41.5337","52.8155","","","140","297","","Cannot be calculated","Worse","Worse","20190000","",""
"91183","C13a - Smoking prevalence age 15 years - regular smokers (SDD survey)","","","E92000001","England","England","Persons","15 yrs","","","2018","5.267285376517126","4.451731796124914","6.082838956909338","","","","2882","","Cannot be calculated","Not compared","Not compared","20180000","New data",""
"91183","C13a - Smoking prevalence age 15 years - regular smokers (SDD survey)","E92000001","England","E12000008","South East region","Government Office Region","Persons","15 yrs","","","2018","","","","","","","","","Cannot be calculated","Not compared","Not compared","20180000","New data",""
"91183","C13a - Smoking prevalence age 15 years - regular smokers (SDD survey)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","15 yrs","","","2018","","","","","","","","","Cannot be calculated","Not compared","Not compared","20180000","New data",""
"91184","C13b - Smoking prevalence age 15 years - occasional smokers (SDD survey)","","","E92000001","England","England","Persons","15 yrs","","","2018","6.054768675295295","5.184015171067149","6.925522179523441","","","","2882","","Cannot be calculated","Not compared","Not compared","20180000","New data",""
"91184","C13b - Smoking prevalence age 15 years - occasional smokers (SDD survey)","E92000001","England","E12000008","South East region","Government Office Region","Persons","15 yrs","","","2018","","","","","","","","","Cannot be calculated","Not compared","Not compared","20180000","New data",""
"91184","C13b - Smoking prevalence age 15 years - occasional smokers (SDD survey)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","15 yrs","","","2018","","","","","","","","","Cannot be calculated","Not compared","Not compared","20180000","New data",""
"21001","C14b - Emergency Hospital Admissions for Intentional Self-Harm","","","E92000001","England","England","Persons","All ages","","","2020/21","181.219952340544","180.109549796847","182.335490463603","179.471605717394","182.980182708546","102472","56550138","","No significant change","Worse","Similar","20200000","New data",""
"21001","C14b - Emergency Hospital Admissions for Intentional Self-Harm","E92000001","England","E12000008","South East region","Government Office Region","Persons","All ages","","","2020/21","201.863666910916","198.940141607251","204.819344762171","197.269186381261","206.532514194018","18250","9217265","","No significant change","Worse","Similar","20200000","New data",""
"21001","C14b - Emergency Hospital Admissions for Intentional Self-Harm","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","All ages","","","2020/21","205.1343","195.13","215.5149","189.5336","221.6039","1605","867635","","No significant change","Worse","Similar","20200000","New data",""
"93077","C15 - Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults)","","","E92000001","England","England","Persons","16+ yrs","","","2019/20","55.42817938023761","55.19515150357833","55.660850812779636","","","","172581","","Cannot be calculated","Better","Better","20190000","",""
"93077","C15 - Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults)","E92000001","England","E12000008","South East region","Government Office Region","Persons","16+ yrs","","","2019/20","58.293114890336994","57.76555621139515","58.8180926854649","","","","32970","","Cannot be calculated","Better","Better","20190000","",""
"93077","C15 - Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","16+ yrs","","","2019/20","60.5564","58.9173","62.1689","","","","3425","","Cannot be calculated","Better","Better","20190000","",""
"93088","C16 - Percentage of adults (aged 18+) classified as overweight or obese","","","E92000001","England","England","Persons","18+ yrs","","","2019/20","62.79654177256485","62.551847788273705","63.03956822499933","62.41603601916026","63.201455752093985","","149476","","Cannot be calculated","Similar","Similar","20190000","",""
"93088","C16 - Percentage of adults (aged 18+) classified as overweight or obese","E92000001","England","E12000008","South East region","Government Office Region","Persons","18+ yrs","","","2019/20","61.48302453065266","60.91973939561963","62.03909065705573","60.60781813141115","62.3198017743277","","28856","","Cannot be calculated","Similar","Similar","20190000","",""
"93088","C16 - Percentage of adults (aged 18+) classified as overweight or obese","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","18+ yrs","","","2019/20","61.6762","59.9334","63.3943","58.9018","64.4592","","3005","","Cannot be calculated","Similar","Similar","20190000","",""
"93014","C17a - Percentage of physically active adults","","","E92000001","England","England","Persons","19+ yrs","","","2019/20","66.3814092527537","66.1596406770249","66.60240089540392","66.03140340557643","66.72948377524929","","172187","","Cannot be calculated","Better","Similar","20190000","",""
"93014","C17a - Percentage of physically active adults","E92000001","England","E12000008","South East region","Government Office Region","Persons","19+ yrs","","","2019/20","69.48176365901045","68.98169358726646","69.97716895794464","68.6912502077363","70.26068291291297","","32662","","Cannot be calculated","Better","Similar","20190000","",""
"93014","C17a - Percentage of physically active adults","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","19+ yrs","","","2019/20","68.3998","66.8077","69.9501","65.8726","70.8236","","3367","","Cannot be calculated","Better","Similar","20190000","",""
"93015","C17b - Percentage of physically inactive adults","","","E92000001","England","England","Persons","19+ yrs","","","2019/20","22.902331885474194","22.706459597276226","23.099441811935577","22.594069790329527","23.213670540738377","","172187","","Cannot be calculated","Better","Similar","20190000","",""
"93015","C17b - Percentage of physically inactive adults","E92000001","England","E12000008","South East region","Government Office Region","Persons","19+ yrs","","","2019/20","20.055746071100607","19.62547288724937","20.493074741829005","19.38057593884496","20.748452471625367","","32662","","Cannot be calculated","Better","Similar","20190000","",""
"93015","C17b - Percentage of physically inactive adults","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","19+ yrs","","","2019/20","20.9434","19.6101","22.3435","18.8724","23.1804","","3367","","Cannot be calculated","Better","Similar","20190000","",""
"92443","C18 - Smoking Prevalence in adults (18+) - current smokers (APS)","","","E92000001","England","England","Persons","18+ yrs","","","2019","13.8821327715042","13.6438650901795","14.120400452829","13.506492670605558","14.25777287240284","6144702.985432696","","","Cannot be calculated","Better","Better","20190000","",""
"92443","C18 - Smoking Prevalence in adults (18+) - current smokers (APS)","E92000001","England","E12000008","South East region","Government Office Region","Persons","18+ yrs","","","2019","12.1703541412955","11.538739796513","12.8019684860781","","","877584.5211551096","","","Cannot be calculated","Better","Better","20190000","",""
"92443","C18 - Smoking Prevalence in adults (18+) - current smokers (APS)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","18+ yrs","","","2019","10.0406","8.0237","12.0575","","","69066.593","","","Cannot be calculated","Better","Better","20190000","",""
"90244","C19a - Successful completion of drug treatment - opiate users","","","E92000001","England","England","Persons","18+ yrs","","","2020","4.74054685012911","4.63099161522439","4.85256195699836","","","6701","141355","","No significant change","Similar","Similar","20200000","New data",""
"90244","C19a - Successful completion of drug treatment - opiate users","E92000001","England","E12000008","South East region","Government Office Region","Persons","18+ yrs","","","2020","5.74370264844914","5.38761689438835","6.1218005069632","","","887","15443","","No significant change","Similar","Similar","20200000","New data",""
"90244","C19a - Successful completion of drug treatment - opiate users","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","18+ yrs","","","2020","5","3.9","6.4","","","58","1167","","No significant change","Similar","Similar","20200000","New data",""
"90245","C19b - Successful completion of drug treatment - non-opiate users","","","E92000001","England","England","Persons","18+ yrs","","","2020","33","32.6","33.4","","","18699","56711","","No significant change","Similar","Similar","20200000","New data",""
"90245","C19b - Successful completion of drug treatment - non-opiate users","E92000001","England","E12000008","South East region","Government Office Region","Persons","18+ yrs","","","2020","33.3","32.2","34.4","","","2432","7302","","No significant change","Similar","Similar","20200000","New data",""
"90245","C19b - Successful completion of drug treatment - non-opiate users","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","18+ yrs","","","2020","31.4","28.4","34.6","","","266","846","","No significant change","Similar","Similar","20200000","New data",""
"92447","C19c - Successful completion of alcohol treatment","","","E92000001","England","England","Persons","18+ yrs","","","2020","35.3","35","35.7","","","26703","75585","","No significant change","Similar","Similar","20200000","New data",""
"92447","C19c - Successful completion of alcohol treatment","E92000001","England","E12000008","South East region","Government Office Region","Persons","18+ yrs","","","2020","35.6","34.7","36.6","","","3392","9526","","No significant change","Similar","Similar","20200000","New data",""
"92447","C19c - Successful completion of alcohol treatment","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","18+ yrs","","","2020","32.9","30.1","35.8","","","339","1030","","No significant change","Similar","Similar","20200000","New data",""
"92432","C19d - Deaths from drug misuse","","","E92000001","England","England","Persons","All ages","","","2018 - 20","5.02","4.91","5.13","","","8185","168814277","","Cannot be calculated","Better","Better","20180000","",""
"92432","C19d - Deaths from drug misuse","E92000001","England","E12000008","South East region","Government Office Region","Persons","All ages","","","2018 - 20","3.97","3.73","4.21","","","1052","27531025","","Cannot be calculated","Better","Better","20180000","",""
"92432","C19d - Deaths from drug misuse","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","All ages","","","2018 - 20","3.15","2.49","3.94","","","78","2590467","","Cannot be calculated","Better","Better","20180000","",""
"92544","C20 - Adults with substance misuse treatment need who successfully engage in community-based structured treatment following release from prison","","","E92000001","England","England","Persons","18+ yrs","","","2020/21","38.12169894366197","37.418198458062776","38.830219275498116","","","6929","18176","","No significant change","Similar","Similar","20200000","New data",""
"92544","C20 - Adults with substance misuse treatment need who successfully engage in community-based structured treatment following release from prison","E92000001","England","E12000008","South East region","Government Office Region","Persons","18+ yrs","","","2020/21","37.5","35.09435214325163","39.96900307767765","","","567","1512","","No significant change","Similar","Similar","20200000","New data",""
"92544","C20 - Adults with substance misuse treatment need who successfully engage in community-based structured treatment following release from prison","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","18+ yrs","","","2020/21","40.9836","29.5353","53.5002","","","25","61","","No significant change","Similar","Similar","20200000","New data",""
"91414","C21 - Admission episodes for alcohol-related conditions (Narrow): Old Method","","","E92000001","England","England","Persons","All ages","","","2018/19","663.68","661.5","665.9","660.2","667.1","357658.720983452","55977178","","No significant change","Better","Worse","20180000","",""
"91414","C21 - Admission episodes for alcohol-related conditions (Narrow): Old Method","E92000001","England","E12000008","South East region","Government Office Region","Persons","All ages","","","2018/19","526.32","521.6","531.1","518.8","533.9","47135.681965718","9133625","Due to an issue with HES coding in East Sussex Healthcare NHS Trust in 2018/19, for which approximately 85,000 records erroneously had all diagnosis codes removed, this value should be treated with caution. In 2018/19, between 1 to 10% of patients that attended hospital from this area had records that were missing diagnosis codes","No significant change","Better","Worse","20180000","",""
"91414","C21 - Admission episodes for alcohol-related conditions (Narrow): Old Method","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","All ages","","","2018/19","582.82","566.8","599.2","557.7","608.7","5116.2634","858852","","No significant change","Better","Worse","20180000","",""
"93347","C22 - Estimated diabetes diagnosis rate","","","E92000001","England","England","Persons","17+ yrs","","","2018","77.95019532363287","74.5269362313561","80.97675619892196","","","","","","Cannot be calculated","Similar","Similar","20180000","",""
"93347","C22 - Estimated diabetes diagnosis rate","E92000001","England","E12000008","South East region","Government Office Region","Persons","17+ yrs","","","2018","75.17530855097165","71.65939274499598","78.43309752883575","","","","","","Cannot be calculated","Similar","Similar","20180000","",""
"93347","C22 - Estimated diabetes diagnosis rate","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","17+ yrs","","","2018","78.2972","74.5337","81.7955","","","","","","Cannot be calculated","Similar","Similar","20180000","",""
"93671","C23 - Percentage of cancers diagnosed at stages 1 and 2","","","E92000001","England","England","Persons","All ages","","","2019","55.0609139610315","54.8522962548103","55.2693537888709","54.7319144107124","55.3894713326511","120356","218587","","No significant change","Better","Similar","20190000","New data",""
