"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal"
"90825","A02b - Inequality in healthy life expectancy at birth ENGLAND","","","E92000001","England","England","Male","All ages","","","2017 - 19","19","18.4","19.6","","","","","","","","","20170000","",""
"90825","A02b - Inequality in healthy life expectancy at birth ENGLAND","E92000001","England","E12000008","South East region","Government Office Region","Male","All ages","","","2017 - 19","","","","","","","","","","","","20170000","",""
"90825","A02b - Inequality in healthy life expectancy at birth ENGLAND","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Male","All ages","","","2017 - 19","","","","","","","","","","","","20170000","",""
"90825","A02b - Inequality in healthy life expectancy at birth ENGLAND","","","E92000001","England","England","Female","All ages","","","2017 - 19","19.3","18.7","20","","","","","","","","","20170000","",""
"90825","A02b - Inequality in healthy life expectancy at birth ENGLAND","E92000001","England","E12000008","South East region","Government Office Region","Female","All ages","","","2017 - 19","","","","","","","","","","","","20170000","",""
"90825","A02b - Inequality in healthy life expectancy at birth ENGLAND","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Female","All ages","","","2017 - 19","","","","","","","","","","","","20170000","",""
"92031","A02c - Inequality in healthy life expectancy at birth LA","","","E92000001","England","England","Male","All ages","","","2009 - 13","","","","","","","","","Cannot be calculated","Middle quintile","2nd highest quintile","20090000","",""
"92031","A02c - Inequality in healthy life expectancy at birth LA","E92000001","England","E12000008","South East region","Government Office Region","Male","All ages","","","2009 - 13","","","","","","","","","Cannot be calculated","Middle quintile","2nd highest quintile","20090000","",""
"92031","A02c - Inequality in healthy life expectancy at birth LA","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Male","All ages","","","2009 - 13","12.2762","11.0767","13.4756","","","","","","Cannot be calculated","Middle quintile","2nd highest quintile","20090000","",""
"92031","A02c - Inequality in healthy life expectancy at birth LA","","","E92000001","England","England","Female","All ages","","","2009 - 13","","","","","","","","","Cannot be calculated","2nd lowest quintile","2nd highest quintile","20090000","",""
"92031","A02c - Inequality in healthy life expectancy at birth LA","E92000001","England","E12000008","South East region","Government Office Region","Female","All ages","","","2009 - 13","","","","","","","","","Cannot be calculated","2nd lowest quintile","2nd highest quintile","20090000","",""
"92031","A02c - Inequality in healthy life expectancy at birth LA","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Female","All ages","","","2009 - 13","11.6419","10.2739","13.0098","","","","","","Cannot be calculated","2nd lowest quintile","2nd highest quintile","20090000","",""
"93505","A01a - Healthy life expectancy at 65","","","E92000001","England","England","Male","65","","","2017 - 19","10.55","10.43","10.68","","","","","","Cannot be calculated","Similar","Similar","20170000","",""
"93505","A01a - Healthy life expectancy at 65","E92000001","England","E12000008","South East region","Government Office Region","Male","65","","","2017 - 19","11.53","11.19","11.86","","","","","","Cannot be calculated","Similar","Similar","20170000","",""
"93505","A01a - Healthy life expectancy at 65","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Male","65","","","2017 - 19","11.27","10.28","12.26","","","","","","Cannot be calculated","Similar","Similar","20170000","",""
"93505","A01a - Healthy life expectancy at 65","","","E92000001","England","England","Female","65","","","2017 - 19","11.07","10.94","11.21","","","","","","Cannot be calculated","Similar","Similar","20170000","",""
"93505","A01a - Healthy life expectancy at 65","E92000001","England","E12000008","South East region","Government Office Region","Female","65","","","2017 - 19","12.34","11.98","12.71","","","","","","Cannot be calculated","Similar","Similar","20170000","",""
"93505","A01a - Healthy life expectancy at 65","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Female","65","","","2017 - 19","12.01","10.85","13.16","","","","","","Cannot be calculated","Similar","Similar","20170000","",""
"91102","A01b - Life expectancy at 65","","","E92000001","England","England","Male","65","","","2018 - 20","18.71","18.69","18.73","","","","","","Cannot be calculated","Better","Similar","20180000","New data",""
"91102","A01b - Life expectancy at 65","E92000001","England","E12000008","South East region","Government Office Region","Male","65","","","2018 - 20","19.39","19.35","19.44","","","","","","Cannot be calculated","Better","Similar","20180000","New data",""
"91102","A01b - Life expectancy at 65","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Male","65","","","2018 - 20","19.51","19.37","19.65","","","","","","Cannot be calculated","Better","Similar","20180000","New data",""
"91102","A01b - Life expectancy at 65","","","E92000001","England","England","Female","65","","","2018 - 20","21.14","21.12","21.16","","","","","","Cannot be calculated","Better","Similar","20180000","New data",""
"91102","A01b - Life expectancy at 65","E92000001","England","E12000008","South East region","Government Office Region","Female","65","","","2018 - 20","21.84","21.8","21.89","","","","","","Cannot be calculated","Better","Similar","20180000","New data",""
"91102","A01b - Life expectancy at 65","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Female","65","","","2018 - 20","21.97","21.84","22.11","","","","","","Cannot be calculated","Better","Similar","20180000","New data",""
"91102","A01b - Life expectancy at 65","","","E92000001","England","England","Male","65","","","2020","18.10729","18.07561","18.13898","","","","","","Cannot be calculated","Better","Similar","20200000","New data",""
"91102","A01b - Life expectancy at 65","E92000001","England","E12000008","South East region","Government Office Region","Male","65","","","2020","18.92649","18.84741","19.00556","","","","","","Cannot be calculated","Better","Similar","20200000","New data",""
"91102","A01b - Life expectancy at 65","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Male","65","","","2020","19.0718","18.8357","19.308","","","","","","Cannot be calculated","Better","Similar","20200000","New data",""
"91102","A01b - Life expectancy at 65","","","E92000001","England","England","Female","65","","","2020","20.68719","20.65532","20.71906","","","","","","Cannot be calculated","Better","Similar","20200000","New data",""
"91102","A01b - Life expectancy at 65","E92000001","England","E12000008","South East region","Government Office Region","Female","65","","","2020","21.44401","21.36603","21.52199","","","","","","Cannot be calculated","Better","Similar","20200000","New data",""
"91102","A01b - Life expectancy at 65","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Female","65","","","2020","21.6513","21.4267","21.8759","","","","","","Cannot be calculated","Better","Similar","20200000","New data",""
"93523","A01c - Disability-free life expectancy at 65","","","E92000001","England","England","Male","65","","","2017 - 19","9.86","9.73","9.99","","","","","","Cannot be calculated","Better","Similar","20170000","",""
"93523","A01c - Disability-free life expectancy at 65","E92000001","England","E12000008","South East region","Government Office Region","Male","65","","","2017 - 19","10.89","10.56","11.23","","","","","","Cannot be calculated","Better","Similar","20170000","",""
"93523","A01c - Disability-free life expectancy at 65","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Male","65","","","2017 - 19","11.57","10.6","12.53","","","","","","Cannot be calculated","Better","Similar","20170000","",""
"93523","A01c - Disability-free life expectancy at 65","","","E92000001","England","England","Female","65","","","2017 - 19","9.74","9.6","9.88","","","","","","Cannot be calculated","Similar","Similar","20170000","",""
"93523","A01c - Disability-free life expectancy at 65","E92000001","England","E12000008","South East region","Government Office Region","Female","65","","","2017 - 19","10.99","10.62","11.35","","","","","","Cannot be calculated","Similar","Similar","20170000","",""
"93523","A01c - Disability-free life expectancy at 65","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Female","65","","","2017 - 19","10.77","9.67","11.88","","","","","","Cannot be calculated","Similar","Similar","20170000","",""
"93190","A02a - Inequality in life expectancy at 65","","","E92000001","England","England","Male","65","","","2018 - 20","5.2","5.1","5.3","","","","14176359","","Cannot be calculated","2nd lowest quintile","Middle quintile","20180000","New data",""
"93190","A02a - Inequality in life expectancy at 65","E92000001","England","E12000008","South East region","Government Office Region","Male","65","","","2018 - 20","4.3","4.1","4.4","","","","2440037","","Cannot be calculated","2nd lowest quintile","Middle quintile","20180000","New data",""
"93190","A02a - Inequality in life expectancy at 65","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Male","65","","","2018 - 20","3.8","3.3","4.3","","","","267236","","Cannot be calculated","2nd lowest quintile","Middle quintile","20180000","New data",""
"93190","A02a - Inequality in life expectancy at 65","","","E92000001","England","England","Female","65","","","2018 - 20","4.8","4.8","4.9","","","","16820629","","Cannot be calculated","2nd lowest quintile","Middle quintile","20180000","New data",""
"93190","A02a - Inequality in life expectancy at 65","E92000001","England","E12000008","South East region","Government Office Region","Female","65","","","2018 - 20","3.6","3.4","3.8","","","","2924948","","Cannot be calculated","2nd lowest quintile","Middle quintile","20180000","New data",""
"93190","A02a - Inequality in life expectancy at 65","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Female","65","","","2018 - 20","3.1","2.6","3.5","","","","328038","","Cannot be calculated","2nd lowest quintile","Middle quintile","20180000","New data",""
